app_id,name,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector,local_clustering_coefficient,global_clustering_coefficient,community
221100,DayZ,38,0.035916824196597356,0.008484910644645533,0.3651445834560879,0.023216301163062752,0.03255046962083264,0.25273606515652836,1
306130,The Elder Scrolls® Online,38,0.035916824196597356,0.009068660308146312,0.38363291679563666,0.05146076170497697,0.03439629544706902,0.25273606515652836,0
787860,Farming Simulator 19,38,0.035916824196597356,0.0033748598638643473,0.3588682250697151,0.03111762809218892,0.049546086721926653,0.25273606515652836,1
265930,Goat Simulator,38,0.035916824196597356,0.007851256655003011,0.37505669190918733,0.04509961905310398,0.03378471625662986,0.25273606515652836,0
8190,Just Cause 2,38,0.035916824196597356,0.00816653620011612,0.38238380676944006,0.05951032239939904,0.04119495364582502,0.25273606515652836,3
582160,Assassin's Creed® Origins,37,0.03497164461247637,0.008180395748541933,0.36359017539957983,0.02711217431766043,0.05133057850468203,0.25273606515652836,1
730,Counter-Strike: Global Offensive,37,0.03497164461247637,0.007969794767754926,0.3919553663881995,0.07207004990832155,0.040768752602953616,0.25273606515652836,0
427520,Factorio,37,0.03497164461247637,0.008103071030704803,0.38300734334794706,0.049794718790521726,0.02820062014343211,0.25273606515652836,1
447820,Day of Infamy,36,0.034026465028355386,0.004983506469572892,0.3454106666296008,0.015953492829793553,0.040977325485274364,0.25273606515652836,0
552520,Far Cry® 5,36,0.034026465028355386,0.007051141904192461,0.38083381160620766,0.07315113263764214,0.05098767713534805,0.25273606515652836,0
236390,War Thunder,36,0.034026465028355386,0.00953045214801796,0.3788375053356912,0.048959427362101134,0.031833343404999645,0.25273606515652836,0
383870,Firewatch,36,0.034026465028355386,0.009242585463647278,0.3789903240147294,0.04319797350797505,0.04218265350194109,0.25273606515652836,0
362890,Black Mesa,35,0.03308128544423441,0.0050320738162016165,0.3674294146392312,0.0384499180038094,0.03860437633545803,0.25273606515652836,0
245170,Skullgirls,35,0.03308128544423441,0.011198362884437452,0.35804764223800084,0.031052083248004285,0.02577734421075021,0.25273606515652836,4
